Sample Information,,,,,,,,Mean Grain Size Characteristics,,,,,,Sample Weights and Fractions,,,,,,Grain Size Distribution of Each Sample (Fractions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statistical Distribution Data,,,,,,,,,,,,Mean Shape Data of Each Sample,,,
K23-DD142-3,261424,2149569,2476,1924,1.0,,,Coarse Ash,Unimodal,Poorly Sorted,Fine Skewed,Platykurtic,,47.22,5.75,41.47,0.12,0.88,,,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0009,0.0009,0.0026,0.0053,0.0079,0.0132,0.0159,0.0282,0.0352,0.0589,0.0870,0.1266,0.1731,0.1981,0.1242,0.0720,0.0326,0.0106,0.0052,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,631.40,0.66,1.21,0.87,1.36,0.93,4.67,0.80,1.28,0.21,0.75,,0.80,0.69,0.82,0.36
K23-DD142-4,261424,2149569,2476,1924,3.0,,,Very Fine Ash,Unimodal,Poorly Sorted,Very Coarse Skewed,Platykurtic,,46.05,1.64,44.41,0.04,0.96,,,0.0000,0.0000,0.0010,0.0019,0.0039,0.0087,0.0154,0.0357,0.0675,0.1128,0.1485,0.1427,0.0975,0.0705,0.0601,0.0485,0.0388,0.0358,0.0330,0.0266,0.0182,0.0150,0.0096,0.0055,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,56.97,4.13,1.86,3.71,1.90,-0.73,3.24,3.73,1.88,-0.33,0.69,,0.78,0.69,0.82,0.38
K23-DD143-1,261791,2149328,2488,1924,1.5,,,Coarse Ash,Bimodal,Poorly Sorted,Very Fine Skewed,Very Platykurtic,,126.85,66.27,60.58,0.52,0.48,,,0.0000,0.0000,0.0005,0.0000,0.0005,0.0005,0.0010,0.0019,0.0024,0.0048,0.0110,0.0235,0.0369,0.0433,0.0502,0.0472,0.0447,0.0451,0.0466,0.0563,0.0691,0.1458,0.1812,0.1293,0.0527,0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,1464.60,-0.55,2.13,0.21,1.99,0.84,2.79,0.17,1.98,0.50,0.58,,0.76,0.68,0.81,0.33
K23-DD143-2,261791,2149328,2488,1924,4.0,,,Medium Ash,Trimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,245.26,53.41,191.85,0.22,0.78,,,0.0000,0.0008,0.0000,0.0000,0.0008,0.0016,0.0023,0.0055,0.0133,0.0321,0.0618,0.0830,0.0784,0.0694,0.0720,0.0648,0.0544,0.0542,0.0613,0.0663,0.0663,0.0760,0.0665,0.0405,0.0194,0.0076,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,273.82,1.87,2.54,1.76,2.26,-0.01,2.00,1.76,2.31,-0.06,0.55,,0.78,0.70,0.82,0.34
K23-DD143-3,261791,2149328,2488,1924,2.5,,,Extremely Fine Ash,Bimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,42.29,1.27,41.02,0.03,0.97,,,0.0010,0.0000,0.0010,0.0029,0.0078,0.0136,0.0242,0.0475,0.0786,0.1232,0.1542,0.1426,0.0961,0.0671,0.0478,0.0381,0.0303,0.0313,0.0304,0.0249,0.0108,0.0070,0.0067,0.0070,0.0049,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,49.43,4.34,1.77,3.97,1.90,-0.81,3.77,4.01,1.83,-0.29,0.73,,0.78,0.69,0.83,0.39
K23-DD143-4,261791,2149328,2488,1924,2.0,,,Very Fine Ash,Unimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,59.79,6.16,53.63,0.10,0.90,,,0.0000,0.0009,0.0000,0.0018,0.0045,0.0072,0.0144,0.0296,0.0529,0.0942,0.1274,0.1265,0.0872,0.0659,0.0557,0.0551,0.0450,0.0402,0.0377,0.0349,0.0261,0.0256,0.0203,0.0149,0.0128,0.0047,0.0104,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,,73.49,3.77,2.33,3.15,2.34,-0.74,3.04,3.20,2.31,-0.37,0.67,,0.79,0.69,0.83,0.39
K23-DD145,263157,2147996,3016,1924,3.0,,,Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Very Platykurtic,,123.68,,123.68,,1.00,,,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0020,0.0040,0.0090,0.0220,0.0530,0.1060,0.1520,0.1310,0.1010,0.0990,0.0930,0.0780,0.0620,0.0510,0.0320,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,133.88,2.90,1.55,2.72,1.47,-0.17,2.47,2.72,1.50,-0.17,0.63,,0.69,0.65,0.78,0.24
K23-DD146-1,262230,2148173,2169,1924,2.0,,,Very Coarse Ash,Trimodal,Very Poorly Sorted,Very Fine Skewed,Very Platykurtic,,39.91,25.86,14.05,0.65,0.35,,,0.0004,0.0000,0.0000,0.0004,0.0004,0.0011,0.0021,0.0035,0.0063,0.0120,0.0204,0.0286,0.0313,0.0305,0.0321,0.0332,0.0301,0.0281,0.0297,0.0313,0.0444,0.0704,0.0979,0.1621,0.1893,0.1058,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,2506.65,-1.33,2.51,-0.35,2.37,1.05,3.03,-0.36,2.35,0.59,0.59,,0.70,0.63,0.77,0.25
K23-DD146-2,262230,2148173,2169,1924,6.0,,,Medium Ash,Bimodal,Very Poorly Sorted,Fine Skewed,Very Platykurtic,,238.37,55.43,182.94,0.23,0.77,,,0.0000,0.0000,0.0008,0.0000,0.0008,0.0008,0.0023,0.0046,0.0100,0.0261,0.0545,0.0730,0.0756,0.0653,0.0547,0.0507,0.0496,0.0488,0.0557,0.0819,0.1109,0.0955,0.0717,0.0417,0.0189,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,441.69,1.18,2.49,1.47,2.23,0.22,1.93,1.46,2.25,0.15,0.55,,0.80,0.70,0.83,0.36
K23-DD146-3,262230,2148173,2169,1924,2.0,Red colored,,Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,65.96,13.68,52.28,0.21,0.79,,,0.0000,0.0008,0.0008,0.0024,0.0063,0.0111,0.0190,0.0341,0.0531,0.0832,0.1118,0.0991,0.0739,0.0569,0.0455,0.0412,0.0360,0.0304,0.0327,0.0329,0.0362,0.0641,0.0593,0.0447,0.0194,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,90.79,3.46,3.03,2.75,2.65,-0.34,1.97,2.67,2.74,-0.34,0.55,,0.79,0.71,0.83,0.39
K23-DD147-1,262179,2147957,2054,1924,2.0,,,Medium Ash,Trimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,203.31,43.93,159.38,0.22,0.78,,,0.0000,0.0000,0.0008,0.0000,0.0008,0.0016,0.0024,0.0047,0.0102,0.0259,0.0596,0.0769,0.0772,0.0691,0.0712,0.0643,0.0586,0.0543,0.0556,0.0633,0.0928,0.0891,0.0607,0.0364,0.0188,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,308.35,1.70,2.47,1.67,2.20,0.07,1.98,1.69,2.24,-0.01,0.55,,0.78,0.70,0.82,0.33
K23-DD147-2A,262179,2147957,2054,1924,0.5,,,Very Coarse Ash,Unimodal,Poorly Sorted,Very Fine Skewed,Mesokurtic,,14.22,7.04,7.18,0.50,0.50,,,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0005,0.0010,0.0015,0.0040,0.0116,0.0243,0.0177,0.0189,0.0132,0.0163,0.0233,0.0320,0.0507,0.0982,0.1882,0.1817,0.1575,0.1182,0.0376,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,1409.12,-0.49,1.29,-0.13,1.63,1.48,5.08,-0.30,1.52,0.36,0.92,,0.78,0.69,0.81,0.33
K23-DD147-2B,262179,2147957,2054,1924,4.0,,,Very Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,139.36,18.02,121.34,0.13,0.87,,,0.0000,0.0000,0.0009,0.0009,0.0035,0.0052,0.0131,0.0296,0.0653,0.1376,0.1994,0.1594,0.0873,0.0413,0.0241,0.0189,0.0171,0.0144,0.0153,0.0180,0.0254,0.0455,0.0390,0.0249,0.0088,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,48.70,4.36,2.52,3.54,2.33,-1.09,3.13,3.34,2.38,-0.58,0.60,,0.78,0.69,0.82,0.39
K23-DD147-3,262179,2147957,2054,1924,1.0,Red colored,,Very Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,16.99,2.97,14.02,0.17,0.83,,,0.0008,0.0000,0.0017,0.0041,0.0091,0.0157,0.0264,0.0479,0.0701,0.1031,0.1221,0.1032,0.0636,0.0464,0.0357,0.0324,0.0291,0.0233,0.0225,0.0310,0.0456,0.0712,0.0517,0.0213,0.0151,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,61.62,4.02,3.08,3.13,2.68,-0.47,2.07,3.03,2.76,-0.42,0.54,,0.80,0.70,0.83,0.40
K23-DD148-1,262179,2147631,1993,1924,5.5,,,Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,248.65,43.99,204.66,0.18,0.82,,,0.0008,0.0000,0.0000,0.0008,0.0025,0.0041,0.0091,0.0206,0.0444,0.0914,0.1383,0.1210,0.0741,0.0496,0.0400,0.0311,0.0302,0.0300,0.0365,0.0456,0.0542,0.0771,0.0510,0.0268,0.0151,0.0045,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,85.50,3.55,2.84,2.68,2.52,-0.39,1.90,2.67,2.53,-0.42,0.53,,0.79,0.70,0.83,0.36
K23-DD148-2,262179,2147631,1993,1924,0.5,,,Very Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,18.76,2.84,15.92,0.15,0.85,,,0.0008,0.0000,0.0017,0.0042,0.0093,0.0161,0.0272,0.0458,0.0704,0.1052,0.1298,0.1086,0.0730,0.0528,0.0400,0.0358,0.0307,0.0264,0.0257,0.0242,0.0286,0.0449,0.0409,0.0227,0.0108,0.0171,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,58.76,4.09,2.91,3.28,2.64,-0.66,2.53,3.16,2.72,-0.43,0.59,,0.79,0.70,0.83,0.39
K23-DD149-1,261048,2149103,1888,1924,9.0,,,Medium Ash,Bimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,490.06,77.06,413.00,0.16,0.84,,,0.0000,0.0000,0.0000,0.0000,0.0008,0.0008,0.0017,0.0042,0.0143,0.0371,0.0666,0.0877,0.0768,0.0684,0.0616,0.0582,0.0607,0.0666,0.0784,0.0794,0.0810,0.0658,0.0524,0.0273,0.0074,0.0019,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,282.99,1.82,2.39,1.89,2.13,0.03,1.93,1.88,2.18,0.03,0.56,,0.80,0.69,0.82,0.35
K23-DD149-2,261048,2149103,1888,1924,1.0,,,Fine Ash,Trimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,130.38,14.94,115.44,0.11,0.89,,,0.0000,0.0000,0.0000,0.0009,0.0000,0.0009,0.0018,0.0035,0.0106,0.0301,0.0708,0.1062,0.1107,0.1009,0.0877,0.0708,0.0603,0.0602,0.0620,0.0596,0.0521,0.0538,0.0392,0.0150,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,160.67,2.64,2.17,2.31,1.96,-0.29,2.15,2.30,2.00,-0.23,0.57,,0.79,0.69,0.83,0.36
K23-DD149-3,261048,2149103,1888,1924,1.0,,,Extremely Fine Ash,Unimodal,Moderately Sorted,Symmetrical,Platykurtic,,71.74,,71.74,,1.00,,,0.0000,0.0000,0.0010,0.0010,0.0010,0.0040,0.0070,0.0210,0.0520,0.1280,0.2200,0.2400,0.1680,0.0980,0.0390,0.0100,0.0030,0.0020,0.0030,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,48.55,4.36,0.85,4.36,0.94,-0.10,5.17,4.36,0.88,0.00,0.71,,0.78,0.68,0.82,0.41
K23-DD149-4,261048,2149103,1888,1924,2.0,"Finely laminated, Red colored base",,Extremely Fine Ash,Unimodal,Moderately Sorted,Symmetrical,Platykurtic,,110.85,,110.85,,1.00,,,0.0010,0.0000,0.0020,0.0060,0.0110,0.0210,0.0400,0.0820,0.1470,0.2180,0.2180,0.1350,0.0660,0.0310,0.0100,0.0040,0.0020,0.0020,0.0020,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,29.93,5.06,0.93,5.09,1.07,-0.09,5.20,5.08,0.99,0.04,0.75,,0.79,0.69,0.83,0.45
K23-DD149-5,261048,2149103,1888,1924,9.0,Finely laminated,,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Mesokurtic,,258.65,,258.65,,1.00,,,0.0010,0.0000,0.0030,0.0050,0.0120,0.0230,0.0420,0.0790,0.1330,0.1980,0.2090,0.1280,0.0600,0.0280,0.0140,0.0100,0.0100,0.0130,0.0130,0.0130,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,31.51,4.99,1.05,4.88,1.43,-0.97,5.38,4.99,1.31,-0.13,1.01,,0.79,0.69,0.83,0.44
K23-DD149-6,261048,2149103,1888,1924,3.0,,,Fine Ash,Unimodal,Poorly Sorted,Fine Skewed,Very Platykurtic,,177.03,,177.03,,1.00,,,0.0000,0.0010,0.0000,0.0000,0.0010,0.0020,0.0030,0.0050,0.0110,0.0220,0.0380,0.0570,0.0670,0.0990,0.1180,0.1340,0.1340,0.1220,0.1050,0.0550,0.0250,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,215.19,2.22,1.49,2.36,1.45,0.58,3.37,2.31,1.46,0.13,0.65,,0.79,0.70,0.83,0.35
K23-DD149-7,261048,2149103,1888,1924,2.0,Red colored base,,Extremely Fine Ash,Bimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,95.82,,95.82,,1.00,,,0.0010,0.0010,0.0020,0.0060,0.0140,0.0240,0.0430,0.0780,0.1230,0.1810,0.1890,0.1160,0.0500,0.0240,0.0180,0.0200,0.0240,0.0300,0.0280,0.0190,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,32.88,4.93,1.41,4.66,1.70,-0.86,3.82,4.75,1.62,-0.26,0.89,,0.80,0.70,0.84,0.43
K23-DD149-8,261048,2149103,1888,1924,9.0,,,Very Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,322.16,,322.16,,1.00,,,0.0010,0.0000,0.0020,0.0040,0.0090,0.0150,0.0260,0.0460,0.0720,0.1170,0.1410,0.1220,0.0920,0.0680,0.0620,0.0540,0.0430,0.0380,0.0340,0.0310,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,53.46,4.23,1.85,3.93,1.84,-0.34,2.74,3.91,1.87,-0.24,0.69,,0.80,0.69,0.83,0.39
K23-DD149-9,261048,2149103,1888,1924,1.5,Red colored,,Fine Ash,Bimodal,Poorly Sorted,Symmetrical,Very Platykurtic,,46.94,1.44,45.50,0.03,0.97,,,0.0010,0.0000,0.0000,0.0010,0.0019,0.0029,0.0058,0.0107,0.0223,0.0456,0.0795,0.0960,0.0960,0.0787,0.0779,0.0904,0.1118,0.1118,0.0799,0.0412,0.0162,0.0144,0.0108,0.0041,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,162.29,2.62,1.80,2.72,1.76,0.11,2.70,2.72,1.72,0.06,0.61,,0.80,0.69,0.83,0.37
K23-DD149-10,261048,2149103,1888,1924,7.0,,,Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Platykurtic,,134.35,9.75,124.60,0.07,0.93,,,0.0000,0.0000,0.0000,0.0009,0.0000,0.0019,0.0009,0.0037,0.0083,0.0223,0.0445,0.0770,0.0909,0.0946,0.1030,0.1067,0.1020,0.0946,0.0891,0.0595,0.0299,0.0280,0.0241,0.0120,0.0055,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,209.35,2.26,1.75,2.21,1.73,-0.14,2.75,2.25,1.74,-0.05,0.67,,0.79,0.69,0.83,0.35
K23-DD150-1,260827,2148935,1643,1924,12.0,,,Fine Ash,Trimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,175.40,20.73,154.67,0.12,0.88,,,0.0000,0.0000,0.0009,0.0000,0.0009,0.0018,0.0035,0.0079,0.0185,0.0423,0.0635,0.0732,0.0724,0.0619,0.0663,0.0734,0.0734,0.0733,0.0813,0.0896,0.0829,0.0569,0.0401,0.0136,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,266.34,1.91,2.29,2.02,2.05,0.17,2.11,2.02,2.11,0.07,0.57,,0.79,0.69,0.82,0.36
K23-DD150-2,260827,2148935,1643,1924,2.0,Finely laminated,,Extremely Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Mesokurtic,,10.44,,10.44,,1.00,,,0.0010,0.0000,0.0030,0.0050,0.0120,0.0210,0.0380,0.0740,0.1260,0.2000,0.2190,0.1360,0.0550,0.0250,0.0190,0.0170,0.0130,0.0110,0.0090,0.0080,0.0070,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,32.30,4.95,1.01,4.86,1.40,-0.91,5.45,4.96,1.24,-0.09,0.99,,0.79,0.69,0.83,0.43
K23-DD150-3,260827,2148935,1643,1924,2.5,,,Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Very Platykurtic,,240.95,7.38,233.57,0.03,0.97,,,0.0010,0.0000,0.0000,0.0010,0.0019,0.0029,0.0048,0.0097,0.0184,0.0330,0.0591,0.0776,0.0882,0.1047,0.1164,0.1281,0.1098,0.0896,0.0653,0.0380,0.0221,0.0126,0.0088,0.0037,0.0012,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,167.17,2.58,1.64,2.64,1.66,0.10,3.35,2.64,1.63,0.05,0.67,,0.79,0.70,0.83,0.35
K23-DD150-4,260827,2148935,1643,1924,2.5,Red colored,,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,196.94,,196.94,,1.00,,,0.0010,0.0010,0.0030,0.0070,0.0140,0.0250,0.0390,0.0660,0.1020,0.1510,0.1630,0.1320,0.0760,0.0490,0.0420,0.0340,0.0290,0.0270,0.0210,0.0120,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,37.95,4.72,1.56,4.52,1.67,-0.48,3.36,4.52,1.66,-0.20,0.77,,0.79,0.69,0.83,0.40
K23-DD150-5,260827,2148935,1643,1924,8.0,,,Very Fine Ash,Bimodal,Poorly Sorted,Coarse Skewed,Very Platykurtic,,345.32,,345.32,,1.00,,,0.0010,0.0000,0.0010,0.0030,0.0070,0.0110,0.0190,0.0350,0.0560,0.0850,0.1140,0.1150,0.0950,0.0780,0.0870,0.0830,0.0670,0.0520,0.0410,0.0290,0.0180,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,75.84,3.72,1.86,3.57,1.80,-0.05,2.59,3.56,1.82,-0.11,0.65,,0.79,0.70,0.83,0.37
K23-DD151-1,260462,2148785,1392,1924,3.0,,,Very Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,304.95,38.11,266.84,0.12,0.88,,,0.0009,0.0000,0.0000,0.0009,0.0018,0.0026,0.0061,0.0149,0.0385,0.0928,0.1706,0.1864,0.1218,0.0652,0.0359,0.0240,0.0224,0.0204,0.0208,0.0268,0.0295,0.0463,0.0424,0.0209,0.0072,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,60.73,4.04,2.38,3.25,2.20,-0.94,2.90,3.09,2.24,-0.56,0.60,,0.79,0.69,0.82,0.38
K23-DD151-2,260462,2148785,1392,1924,5.0,Red colored in middle,,Medium Ash,Bimodal,Poorly Sorted,Symmetrical,Very Platykurtic,,373.37,21.77,351.60,0.06,0.94,,,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0009,0.0019,0.0038,0.0132,0.0330,0.0631,0.0838,0.0904,0.0876,0.0942,0.0951,0.1036,0.1160,0.0983,0.0582,0.0280,0.0175,0.0074,0.0025,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,275.95,1.86,1.75,1.93,1.64,0.09,2.45,1.94,1.66,0.06,0.60,,0.80,0.70,0.83,0.36
K23-DD151-3,260462,2148785,1392,1924,2.5,Finely laminated base,,Extremely Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Platykurtic,,156.51,,156.51,,1.00,,,0.0000,0.0010,0.0010,0.0040,0.0080,0.0140,0.0250,0.0510,0.0960,0.1740,0.2360,0.2020,0.1020,0.0340,0.0160,0.0080,0.0070,0.0050,0.0060,0.0060,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,37.63,4.73,0.92,4.73,1.18,-0.60,6.15,4.77,1.01,0.03,0.81,,0.79,0.68,0.83,0.44
K23-DD151-4,260462,2148785,1392,1924,2.5,,,Medium Ash,Unimodal,Poorly Sorted,Very Fine Skewed,Very Platykurtic,,147.26,5.78,141.48,0.04,0.96,,,0.0000,0.0000,0.0010,0.0000,0.0000,0.0019,0.0019,0.0038,0.0106,0.0211,0.0423,0.0567,0.0634,0.0683,0.0692,0.0711,0.0740,0.0952,0.1461,0.1597,0.0735,0.0216,0.0115,0.0057,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,372.90,1.42,1.85,1.82,1.74,0.52,2.61,1.80,1.73,0.30,0.59,,0.80,0.70,0.83,0.36
K23-DD151-5,260462,2148785,1392,1924,1.0,,,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,62.97,,62.97,,1.00,,,0.0010,0.0010,0.0030,0.0060,0.0160,0.0270,0.0480,0.0860,0.1260,0.1630,0.1440,0.0910,0.0590,0.0510,0.0430,0.0390,0.0290,0.0220,0.0210,0.0150,0.0080,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,33.07,4.92,1.69,4.62,1.74,-0.61,3.26,4.63,1.75,-0.27,0.72,,0.79,0.70,0.84,0.40
K23-DD151-6,260462,2148785,1392,1924,1.0,Red colored,,Very Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Very Platykurtic,,38.58,,38.58,,1.00,,,0.0000,0.0010,0.0010,0.0020,0.0050,0.0100,0.0170,0.0340,0.0620,0.1020,0.1330,0.1190,0.0960,0.0820,0.0800,0.0710,0.0590,0.0480,0.0410,0.0220,0.0140,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,65.74,3.93,1.79,3.70,1.73,-0.19,2.60,3.69,1.75,-0.18,0.65,,0.79,0.69,0.83,0.38
K23-DD151-7,260462,2148785,1392,1924,4.0,,,Fine Ash,Bimodal,Poorly Sorted,Symmetrical,Very Platykurtic,,152.44,4.61,147.83,0.03,0.97,,,0.0000,0.0000,0.0010,0.0010,0.0029,0.0058,0.0097,0.0194,0.0388,0.0669,0.0912,0.0970,0.0874,0.0836,0.0876,0.0886,0.0809,0.0733,0.0685,0.0463,0.0217,0.0146,0.0069,0.0036,0.0026,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,122.65,3.03,1.98,2.98,1.88,-0.09,2.56,2.97,1.88,-0.04,0.61,,0.80,0.70,0.83,0.37
K23-DD153-1,260185,2148629,1211,1924,3.0,,,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,142.10,,142.10,,1.00,,,0.0010,0.0000,0.0010,0.0040,0.0070,0.0140,0.0250,0.0530,0.0980,0.1660,0.1970,0.1350,0.0780,0.0480,0.0380,0.0330,0.0270,0.0230,0.0210,0.0200,0.0100,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,39.37,4.67,1.45,4.37,1.61,-0.75,3.75,4.41,1.57,-0.30,0.79,,0.78,0.69,0.83,0.41
K23-DD153-2,260185,2148629,1211,1924,5.0,Red colored,,Extremely Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Platykurtic,,333.02,,333.02,,1.00,,,0.0010,0.0010,0.0020,0.0070,0.0130,0.0220,0.0380,0.0700,0.1130,0.1660,0.1850,0.1300,0.0830,0.0650,0.0500,0.0320,0.0140,0.0050,0.0020,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,35.47,4.82,1.27,4.77,1.34,-0.04,3.41,4.74,1.32,-0.07,0.73,,0.78,0.68,0.83,0.39
K23-DD153-3,260185,2148629,1211,1924,7.0,"Accretionary lapilli bearing, Juvenile clast bearing",,Extremely Fine Ash,Polymodal,Very Poorly Sorted,Very Coarse Skewed,Platykurtic,,289.88,10.65,279.23,0.04,0.96,,,0.0010,0.0019,0.0029,0.0087,0.0183,0.0299,0.0462,0.0761,0.1040,0.1358,0.1455,0.0983,0.0588,0.0366,0.0376,0.0291,0.0262,0.0243,0.0272,0.0262,0.0272,0.0163,0.0130,0.0063,0.0025,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,37.41,4.74,2.17,4.25,2.20,-0.79,3.19,4.24,2.22,-0.34,0.71,,0.80,0.70,0.83,0.40
K23-DD153-4,260185,2148629,1211,1924,2.5,Juvenile clast bearing,,Very Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,170.63,31.16,139.47,0.18,0.82,,,0.0016,0.0000,0.0033,0.0065,0.0155,0.0253,0.0441,0.0752,0.1120,0.1488,0.1496,0.0957,0.0442,0.0190,0.0168,0.0152,0.0159,0.0161,0.0154,0.0184,0.0179,0.0195,0.0267,0.0341,0.0291,0.0178,0.0111,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,,36.58,4.77,3.06,3.80,2.87,-1.04,3.04,3.61,2.93,-0.54,0.62,,0.76,0.68,0.82,0.39
K23-DD153-5,260185,2148629,1211,1924,2.0,Accretionary lapilli bearing,,Extremely Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Platykurtic,,232.14,,232.14,,1.00,,,0.0010,0.0000,0.0020,0.0050,0.0100,0.0160,0.0250,0.0450,0.0700,0.1120,0.1650,0.1830,0.1630,0.0960,0.0550,0.0240,0.0120,0.0060,0.0050,0.0020,0.0020,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,48.50,4.37,1.16,4.42,1.30,0.13,4.22,4.41,1.22,0.08,0.75,,0.79,0.69,0.83,0.41
